caseNumber,caseStatus,caseSubmitted,decisionDate,employerName,jobTitle,socCode,socTitle,fullTimePosition,wageFrom,wageTo,wageUnit,prevailingWage,pwUnit,worksiteCity,worksiteState,worksitePostalCode,annualizedWage,sourceFile
I-200-26107-806104,Certified,,2026-04-24T00:00:00,"Netflix, Inc.",Support Solutions Engineer,15-1252.00,Software Developers,Y,165547,,Year,83658,Year,Miami,FL,33125,165547,FY2026_Q3
I-200-26107-806179,Certified,,2026-04-24T00:00:00,"Netflix, Inc.",Data Scientist,15-2051.00,Data Scientists,Y,275850,,Year,174304,Year,Los Gatos,CA,95032,275850,FY2026_Q3
I-200-26108-809271,Certified,,2026-04-24T00:00:00,"Netflix, Inc.","Manager, Corporate FP&A",13-2051.00,Financial and Investment Analysts,Y,182478,,Year,182478,Year,Los Gatos,CA,95032,182478,FY2026_Q3
I-200-26108-809292,Certified,,2026-04-24T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,226138,,Year,187741,Year,Los Gatos,CA,95032,226138,FY2026_Q3
I-200-26109-809664,Certified,,2026-04-24T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,226138,,Year,226138,Year,Los Gatos,CA,95032,226138,FY2026_Q3
I-200-26110-811875,Certified,,2026-04-27T00:00:00,"Netflix, Inc.",Technical Program Manager,15-1299.00,"Computer Occupations, All Other",Y,223142,,Year,223142,Year,Los Gatos,CA,95032,223142,FY2026_Q3
I-200-26110-813897,Certified,,2026-04-27T00:00:00,"Netflix, Inc.",Product Manager,11-3021.00,Computer and Information Systems Managers,Y,318781,,Year,318781,Year,Los Gatos,CA,95032,318781,FY2026_Q3
I-200-26111-814803,Certified,,2026-04-28T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,226138,,Year,149365,Year,Los Gatos,CA,95032,226138,FY2026_Q3
I-200-26111-814810,Certified,,2026-04-28T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,226138,,Year,149365,Year,Los Gatos,CA,95032,226138,FY2026_Q3
I-200-26111-814812,Certified,,2026-04-28T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,187741,,Year,149365,Year,Los Gatos,CA,95032,187741,FY2026_Q3
I-200-26111-816447,Certified,,2026-04-28T00:00:00,"Netflix, Inc.","Manager, Content F&S",13-1111.00,Management Analysts,Y,155605,,Year,155605,Year,Los Angeles,CA,90028,155605,FY2026_Q3
I-200-26111-816819,Certified,,2026-04-28T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,264514,,Year,264514,Year,Los Gatos,CA,95032,264514,FY2026_Q3
I-200-26112-819729,Certified,,2026-04-29T00:00:00,"Netflix, Inc.",Product Manager,15-1299.09,Information Technology Project Managers,Y,223142,,Year,181293,Year,Los Gatos,CA,95032,223142,FY2026_Q3
I-200-26112-819760,Certified,,2026-04-29T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,212202,,Year,149240,Year,Seattle,WA,98146,212202,FY2026_Q3
I-200-26112-819791,Certified,,2026-04-29T00:00:00,"Netflix, Inc.",Analytics Engineer,15-1252.00,Software Developers,Y,264514,,Year,187741,Year,Los Gatos,CA,95032,264514,FY2026_Q3
I-200-26112-821698,Certified,,2026-04-29T00:00:00,"Netflix Global, LLC","Specialist, Design, Brand Creative Studio",27-1024.00,Graphic Designers,Y,106392,,Year,106392,Year,Los Angeles,CA,90034,106392,FY2026_Q3
I-200-26112-821839,Certified,,2026-04-29T00:00:00,"Netflix, Inc.",Research Engineer,15-1221.00,Computer and Information Research Scientists,Y,145683,,Year,145683,Year,Blaine,WA,98230,145683,FY2026_Q3
I-200-26112-821870,Certified,,2026-04-29T00:00:00,"Netflix, Inc.",Distributed System Engineer,15-1252.00,Software Developers,Y,163550,,Year,163550,Year,Leander,TX,78641,163550,FY2026_Q3
I-200-26112-823833,Certified,,2026-04-29T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,226138,,Year,226138,Year,Los Gatos,CA,95032,226138,FY2026_Q3
